       10.050000       0.0000000
       10.150000       0.0000000
       10.259807      0.15560600
       10.363499      0.18630832
       10.453823      0.15050008
       10.545488      0.14261768
       10.650291      0.11101240
       10.750350     0.090653200
       10.847526     0.074659680
       10.949339     0.061009680
       11.048536     0.049437760
       11.148832     0.040421760
       11.249012     0.032963120
       11.349148     0.026674400
       11.448543     0.021631840
       11.547873     0.017743840
       11.648050     0.014549520
       11.748314     0.011818800
       11.848320    0.0096918400
       11.949696    0.0078595200
       12.046720    0.0064253600
       12.148917    0.0052560800
       12.248061    0.0042987200
       12.348330    0.0035229600
       12.448384    0.0028636000
       12.548218    0.0023447200
       12.648451    0.0018912000
       12.747941    0.0015520000
       12.847887    0.0012473600
       12.948853    0.0010310400
       13.048236   0.00083136000
       13.148486   0.00066832000
       13.248277   0.00052960000
       13.347977   0.00043144000
       13.448165   0.00034472000
       13.548088   0.00026968000
       13.647553   0.00021184000
       13.748406   0.00017304000
       13.847968   0.00013688000
       13.947040   9.5600000e-05
       14.046481   7.9360000e-05
       14.148537   5.9760000e-05
       14.246934   4.3280000e-05
       14.346928   3.2800000e-05
       14.449903   2.4080000e-05
       14.544328   1.7040000e-05
       14.646856   1.0320000e-05
       14.740762   7.5200000e-06
       14.845514   5.3600000e-06
       14.942615   2.8000000e-06
       15.050105   1.2800000e-06
       15.149320   9.6000000e-07
       15.263364   2.4000000e-07
       15.350000       0.0000000
       15.450000       0.0000000
       15.547251   1.6000000e-07
       15.650000       0.0000000
       15.750000       0.0000000
       15.850000       0.0000000
       15.950000       0.0000000
