         436
              88000009          88           0       5302.2500
         3001252000009        1252           3       66473.833
         9000813000009         813           9       53416.000
        10000721000009         721          10       24348.917
        10019800000009       19800          10       53416.000
        12000052022285          52          12       96529.583
        12000052019327          52          12       96529.583
        12000052020563          52          12       27215.023
        12000052020642          52          12       27215.023
        12000052020568          52          12       27215.023
        12000052020597          52          12       21574.453
        12000052020121          52          12       21574.453
        12000052020140          52          12       21574.453
        12000052019384          52          12       21574.453
        12000052019377          52          12       21574.453
        12000052019361          52          12       21574.453
        12000052019346          52          12       21574.453
        12000052019315          52          12       21574.453
        12000052019308          52          12       21574.453
        12000052021285          52          12       21574.453
        12000052020629          52          12       21574.453
        12000052000009          52          12       14.750000
        12000052024724          52          12       21574.453
        12000052024750          52          12       21574.453
        13000060000009          60          13       5302.2500
        13000060000728          60          13       21574.453
        13000060000382          60          13       27215.023
        18003474000009        3474          18       66473.833
        20006696000009        6696          20       29306.333
        23003330034559        3330          23       27215.023
        23003330036031        3330          23       27215.023
        23003330037040        3330          23       27215.023
        23003330029247        3330          23       27215.023
        23003330029292        3330          23       27215.023
        23003330036001        3330          23       96529.583
        23003330040881        3330          23       96529.583
        23003330029311        3330          23       96529.583
        23003330031327        3330          23       96529.583
        23003330036056        3330          23       112319.47
        23003330040954        3330          23       21574.453
        23003330039740        3330          23       21574.453
        23003330039760        3330          23       21574.453
        23003330029229        3330          23       21574.453
        23003330032877        3330          23       21574.453
        23003330029335        3330          23       21574.453
        23003330034495        3330          23       21574.453
        23003330029332        3330          23       21574.453
        23003330031390        3330          23       21574.453
        23003330031305        3330          23       21574.453
        23003330034525        3330          23       21574.453
        23003330032846        3330          23       21574.453
        23003330027282        3330          23       21574.453
        23003330027263        3330          23       21574.453
        23003330027242        3330          23       21574.453
        23003330027215        3330          23       21574.453
        23003330027192        3330          23       21574.453
        23003330027169        3330          23       21574.453
        23003330027155        3330          23       21574.453
        23003330029365        3330          23       21574.453
        23003330029367        3330          23       21574.453
        23003330031358        3330          23       21574.453
        23003330031369        3330          23       21574.453
        23003330032907        3330          23       21574.453
        23003330032922        3330          23       21574.453
        23003330032957        3330          23       21574.453
        23003330034564        3330          23       21574.453
        23003330000009        3330          23       2.5000000
        23003330029271        3330          23       21574.453
        23003330036039        3330          23       21574.453
        23003330037096        3330          23       21574.453
        23003330039786        3330          23       21574.453
        23003330040984        3330          23       21574.453
        23003330037022        3330          23       21574.453
        27002713000009        2713          27       118263.82
        31015035000009       15035          31       96529.583
        39000067000009          67          39       2164.6667
        39000067001410          67          39       21574.453
        39000067001397          67          39       21574.453
        39000068000009          68          39       2164.6667
        39000068001788          68          39       27215.023
        46003154000009        3154          46       24348.917
        60004544000009        4544          60       112319.47
        65000036003104          36          65       21574.453
        65000036003106          36          65       21574.453
        65000036000009          36          65       481.14286
        69009433000103        9433          69       24348.917
        69009433000102        9433          69       21574.453
        69009433000009        9433          69       29306.333
        72002648000009        2648          72       118263.82
        73000064004678          64          73       27215.023
        73000064000009          64          73       393.25000
        73002004000009        2004          73       118263.82
        73004195000009        4195          73       112319.47
        75003792000009        3792          75       112319.47
        78000112000009         112          78       110.66667
        78000112009630         112          78       21574.453
        78000112010961         112          78       21574.453
        78000112008254         112          78       21574.453
        78000112009294         112          78       27215.023
        78000112009593         112          78       21574.453
        78000112009605         112          78       21574.453
        78000112010606         112          78       21574.453
        81000008000009           8          81       96529.583
        81000250000009         250          81       24348.917
        81000250000096         250          81       21574.453
        81010989000122       10989          81       118263.82
        83000081018127          81          83       96529.583
        83000081018072          81          83       96529.583
        83000081020507          81          83       96529.583
        83000081020520          81          83       96529.583
        83000081017072          81          83       27215.023
        83000081017070          81          83       27215.023
        83000081018099          81          83       21574.453
        83000081019328          81          83       21574.453
        83000081023726          81          83       21574.453
        83000081000009          81          83       14.750000
        83000081018015          81          83       21574.453
        83000081018026          81          83       21574.453
        83000081021580          81          83       21574.453
        83000081021625          81          83       21574.453
        83000081017044          81          83       21574.453
        83000081018067          81          83       21574.453
        83000081021602          81          83       21574.453
        89003706000159        3706          89       21574.453
        89003706000009        3706          89       21186.000
        90001229000009        1229          90       12282.000
        90001229000572        1229          90       27215.023
        99000181000009         181          99       21186.000
       108003428000009        3428         108       14.750000
       108003428034477        3428         108       21574.453
       108003428034494        3428         108       21574.453
       108003428014220        3428         108       21574.453
       108003428014219        3428         108       21574.453
       108003428027027        3428         108       21574.453
       108003428027076        3428         108       21574.453
       108003428027083        3428         108       21574.453
       108003428032980        3428         108       21574.453
       108003428034374        3428         108       21574.453
       108003428034396        3428         108       21574.453
       108003428037486        3428         108       21574.453
       108003428027857        3428         108       21574.453
       108003428030381        3428         108       21574.453
       108003428028806        3428         108       21574.453
       108003428028796        3428         108       21574.453
       108003428028768        3428         108       21574.453
       108003428028756        3428         108       21574.453
       108003428027045        3428         108       21574.453
       108003428028827        3428         108       27215.023
       108003428014218        3428         108       27215.023
       108003428014209        3428         108       27215.023
       108003428014205        3428         108       27215.023
       108003428034451        3428         108       27215.023
       108003428027881        3428         108       27215.023
       108003428014235        3428         108       96529.583
       108003428037446        3428         108       96529.583
       108003428037513        3428         108       112319.47
       108003428027068        3428         108       118263.82
       112010220000009       10220         112       53416.000
       115000120000130         120         115       481.14286
       116001996000009        1996         116       96529.583
       118000333000846         333         118       112319.47
       127019553000009       19553         127       112319.47
       129024336000009       24336         129       21574.453
       134007749000009        7749         134       15787.250
       158006584000009        6584         158       118263.82
       161001847000009        1847         161       66473.833
       170002895000009        2895         170       66473.833
       172000363012080         363         172       96529.583
       172000363012419         363         172       21574.453
       172000363000009         363         172       33.428571
       172000363012078         363         172       21574.453
       172000363012881         363         172       21574.453
       172000363012399         363         172       21574.453
       172001627000009        1627         172       24348.917
       172005875000009        5875         172       118263.82
       179000584000009         584         179       24348.917
       182000213000301         213         182       21574.453
       182000213000009         213         182       12282.000
       185015305000009       15305         185       481.14286
       191000138000009         138         191       2164.6667
       200016382000009       16382         200       21186.000
       213000143000009         143         213       33.428571
       213000143007695         143         213       21574.453
       213000143016745         143         213       21574.453
       213000143007574         143         213       21574.453
       213000143007546         143         213       21574.453
       213000143007543         143         213       21574.453
       213000143007523         143         213       21574.453
       213000143007517         143         213       21574.453
       213000143007715         143         213       96529.583
       213000143008129         143         213       96529.583
       215007144000009        7144         215       21186.000
       216005324000009        5324         216       33.428571
       216005324008238        5324         216       96529.583
       223015045000009       15045         223       21574.453
       226002001000009        2001         226       66473.833
       226029714000009       29714         226       21574.453
       227001014000009        1014         227       66473.833
       229000580000009         580         229       112319.47
       232003545000009        3545         232       112319.47
       237000097018779          97         237       27215.023
       237000097017979          97         237       27215.023
       237000097018029          97         237       21574.453
       237000097018525          97         237       21574.453
       237000097018788          97         237       21574.453
       237000097017958          97         237       21574.453
       237000097018017          97         237       27215.023
       237000097017407          97         237       27215.023
       237000097017408          97         237       27215.023
       237000097003144          97         237       33.428571
       237000097017409          97         237       21574.453
       237000097017426          97         237       21574.453
       237000097017988          97         237       21574.453
       237000097018002          97         237       21574.453
       240000032000009          32         240       481.14286
       240000032002010          32         240       21574.453
       240000032002128          32         240       21574.453
       243012881000009       12881         243       66473.833
       247000143051262         143         247       21574.453
       257000034008186          34         257       21574.453
       257000034008172          34         257       21574.453
       257000034008964          34         257       21574.453
       257000034008597          34         257       21574.453
       257000034000009          34         257       110.66667
       257000398000009         398         257       21186.000
       257000398000173         398         257       21574.453
       259001305006017        1305         259       21574.453
       259001305005990        1305         259       21574.453
       259001305000123        1305         259       110.66667
       259001305008113        1305         259       27215.023
       259001305008122        1305         259       27215.023
       259001307010910        1307         259       112319.47
       259001307000009        1307         259       393.25000
       259001307004564        1307         259       21574.453
       259001307004575        1307         259       21574.453
       261009708000009        9708         261       66473.833
       265009968000009        9968         265       29306.333
       268001639000009        1639         268       29306.333
       271010775000009       10775         271       15787.250
       271010775000176       10775         271       21574.453
       274004441000009        4441         274       15787.250
       277020311000009       20311         277       2985.5000
       277020311001347       20311         277       27215.023
       278000917000009         917         278       66473.833
       290000054004137          54         290       21574.453
       290000054000009          54         290       393.25000
       290000054004246          54         290       21574.453
       290000054004074          54         290       21574.453
       290000054004132          54         290       27215.023
       294006781000009        6781         294       118263.82
       295010527000009       10527         295       96529.583
       309002410000009        2410         309       53416.000
       311002120000009        2120         311       29306.333
       314000099000009          99         314       2985.5000
       318000641000009         641         318       24348.917
       319000153001046         153         319       21574.453
       319000153000009         153         319       2985.5000
       327019991000009       19991         327       15787.250
       330000725000009         725         330       66473.833
       338005488000009        5488         338       112319.47
       340027416000009       27416         340       21574.453
       344000322000009         322         344       24348.917
       345001327000141        1327         345       21574.453
       345001327000009        1327         345       53416.000
       359000104013455         104         359       96529.583
       359000104013451         104         359       96529.583
       359000104014319         104         359       27215.023
       359000104017262         104         359       112319.47
       359000104013862         104         359       21574.453
       359000104000009         104         359       33.428571
       359000104013448         104         359       27215.023
       359000104013473         104         359       21574.453
       359000104013472         104         359       21574.453
       367000142027793         142         367       21574.453
       367000142025346         142         367       27215.023
       367000142029193         142         367       21574.453
       367000142015796         142         367       33.428571
       367000142026294         142         367       21574.453
       367000142025348         142         367       21574.453
       367000142025345         142         367       21574.453
       367000142025773         142         367       27215.023
       367000142025780         142         367       96529.583
       378001097000009        1097         378       24348.917
       383005365000009        5365         383       118263.82
       388000049053800          49         388       112319.47
       388000049051224          49         388       96529.583
       388000049053776          49         388       96529.583
       388000049046593          49         388       96529.583
       388000049046680          49         388       96529.583
       388000049059850          49         388       21574.453
       388000049046592          49         388       27215.023
       388000049057307          49         388       21574.453
       388000049051187          49         388       21574.453
       388000049051209          49         388       21574.453
       388000049055580          49         388       21574.453
       388000049051170          49         388       21574.453
       388000049046697          49         388       21574.453
       388000049046663          49         388       21574.453
       388000049046625          49         388       21574.453
       388000049046612          49         388       21574.453
       388000049046597          49         388       21574.453
       388000049046572          49         388       21574.453
       388000049046566          49         388       21574.453
       388000049046562          49         388       21574.453
       388000049046559          49         388       21574.453
       388000049053740          49         388       21574.453
       388000049053763          49         388       21574.453
       388000049055531          49         388       21574.453
       388000049057362          49         388       21574.453
       388000049058636          49         388       21574.453
       388000049058649          49         388       21574.453
       388000049059787          49         388       21574.453
       388000049051087          49         388       21574.453
       388000049051117          49         388       21574.453
       388000049051121          49         388       21574.453
       388000049051139          49         388       21574.453
       388000049051148          49         388       21574.453
       388000049051161          49         388       21574.453
       388000049051220          49         388       21574.453
       388000049000009          49         388       2.5000000
       388009870000009        9870         388       5302.2500
       388009870000511        9870         388       27215.023
       390010681000009       10681         390       14.750000
       408000500000725         500         408       21574.453
       408000500000640         500         408       53416.000
       409000408000009         408         409       24348.917
       421007983000009        7983         421       66473.833
       433000430000009         430         433       24348.917
       435001009000009        1009         435       53416.000
       436000075009290          75         436       112319.47
       436000075010599          75         436       21574.453
       436000075009702          75         436       21574.453
       436000075011239          75         436       21574.453
       436000075009688          75         436       21574.453
       436000075008838          75         436       21574.453
       436000075008826          75         436       21574.453
       436000075000009          75         436       33.428571
       437005150000009        5150         437       110.66667
       437005150006628        5150         437       21574.453
       437005150006607        5150         437       21574.453
       437005150007906        5150         437       21574.453
       437005150008564        5150         437       21574.453
       437005150008443        5150         437       21574.453
       437005150007614        5150         437       21574.453
       437005150008785        5150         437       21574.453
       437005150008464        5150         437       27215.023
       438003511000009        3511         438       118263.82
       440001384000009        1384         440       24348.917
       443000222000346         222         443       21574.453
       443000222000009         222         443       12282.000
       446001959000009        1959         446       112319.47
       449001459002894        1459         449       96529.583
       449001459000009        1459         449       481.14286
       449002724000009        2724         449       53416.000
       449003396000009        3396         449       53416.000
       449004608000009        4608         449       66473.833
       464001504000009        1504         464       481.14286
       465001633000009        1633         465       393.25000
       468001481000009        1481         468       110.66667
       468001481008616        1481         468       21574.453
       468001481009134        1481         468       21574.453
       468001481007280        1481         468       21574.453
       469003334000009        3334         469       481.14286
       469007413000009        7413         469       118263.82
       479002343037553        2343         479       96529.583
       479002343039519        2343         479       112319.47
       479002343029777        2343         479       96529.583
       479002343026741        2343         479       27215.023
       479002343000009        2343         479       2.5000000
       479002343039482        2343         479       21574.453
       479002343041628        2343         479       21574.453
       479002343026713        2343         479       21574.453
       479002343028102        2343         479       21574.453
       479002343028129        2343         479       21574.453
       479002343029765        2343         479       21574.453
       479002343029804        2343         479       21574.453
       479002343029832        2343         479       21574.453
       479002343037519        2343         479       21574.453
       479002343025524        2343         479       21574.453
       479002343025520        2343         479       21574.453
       479002343025500        2343         479       21574.453
       479002343025495        2343         479       21574.453
       479002343025475        2343         479       21574.453
       479002343025470        2343         479       21574.453
       479002343037587        2343         479       21574.453
       479002343025497        2343         479       27215.023
       479002343025519        2343         479       27215.023
       479002343025523        2343         479       27215.023
       479002343028176        2343         479       21574.453
       479002343026751        2343         479       21574.453
       497003425033085        3425         497       21574.453
       497003425035235        3425         497       21574.453
       497003425034123        3425         497       21574.453
       497003425029774        3425         497       27215.023
       497003425031195        3425         497       21574.453
       497003425037932        3425         497       21574.453
       497003425031189        3425         497       21574.453
       497003425037941        3425         497       21574.453
       497003425037907        3425         497       21574.453
       497003425029752        3425         497       21574.453
       497003425029739        3425         497       21574.453
       497003425029732        3425         497       21574.453
       497003425029870        3425         497       21574.453
       497003425029866        3425         497       21574.453
       497003425029813        3425         497       21574.453
       497003425029776        3425         497       21574.453
       497003425031223        3425         497       21574.453
       497003425032200        3425         497       21574.453
       497003425032226        3425         497       21574.453
       497003425032280        3425         497       21574.453
       497003425034250        3425         497       21574.453
       497003425035050        3425         497       21574.453
       497003425035068        3425         497       21574.453
       497003425035086        3425         497       21574.453
       497003425008539        3425         497       2.5000000
       497003425031165        3425         497       96529.583
       497003425029790        3425         497       96529.583
       497003425029894        3425         497       96529.583
       497003425029825        3425         497       96529.583
       497003425029869        3425         497       96529.583
       497003425029835        3425         497       112319.47
       497003425029898        3425         497       112319.47
       502002161005780        2161         502       112319.47
       502002161005768        2161         502       96529.583
       502002161000009        2161         502       110.66667
       502002161007482        2161         502       21574.453
       502002161008199        2161         502       27215.023
       502002161005754        2161         502       27215.023
       502002161005779        2161         502       21574.453
       504012526000874       12526         504       21574.453
       504012526000009       12526         504       2985.5000
       504012526000853       12526         504       21574.453
       504012526000880       12526         504       21574.453
       504012526000919       12526         504       21574.453
       506000129000978         129         506       29306.333
       508000136004588         136         508       5302.2500
